,TrackID,TrackName,Popularity,Duration,Explicit,Artists,ArtistsID,ReleaseYear,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,TimeSignature,artists_upd_v1,artists_upd_v2,artists_upd,artists_song,consolidates_genre_lists,popularity_red
16687,6ddQXUbQlNeiASyt0mnlY9,Sentidos,30,204827,0,['Zélia Duncan'],['2zDJszdrISx9K4L5hvWT33'],1994,0.825,0.268,0,-14.657,1,0.0411,0.613,5.4e-06,0.128,0.492,124.936,4,['Zélia Duncan'],[],['Zélia Duncan'],Zélia Duncan+Sentidos,"['bossa_nova', 'nova_mpb', 'mpb']",6
16688,5ImDEF4NcOMoxczdsk2B6k,Quase sem querer,40,256534,0,['Zélia Duncan'],['2zDJszdrISx9K4L5hvWT33'],1998,0.541,0.197,9,-11.554,1,0.0366,0.633,1.95e-05,0.174,0.668,107.925,4,['Zélia Duncan'],[],['Zélia Duncan'],Zélia Duncan+Quase sem querer,"['bossa_nova', 'nova_mpb', 'mpb']",8
16692,2NwsLAs7oChormr52D1iw2,Enquanto durmo,39,263360,0,['Zélia Duncan'],['2zDJszdrISx9K4L5hvWT33'],1996,0.738,0.679,7,-7.631,1,0.0312,0.402,7.77e-05,0.153,0.873,123.946,4,['Zélia Duncan'],[],['Zélia Duncan'],Zélia Duncan+Enquanto durmo,"['bossa_nova', 'nova_mpb', 'mpb']",7
16715,1TDxick5QLeqBrX3GLmEuS,Táxi Lunar (feat. Geraldo Azevedo),43,236933,0,"['Zé Ramalho', 'Geraldo Azevedo']","['7JoWcJHDOG58JYTe6d400S', '65TbyndeGrDlFd4IkZNfbN']",1997,0.637,0.41,9,-9.69,0,0.0296,0.343,5.66e-06,0.172,0.347,123.526,4,"['Zé Ramalho', 'Geraldo Azevedo']",[],"['Zé Ramalho', 'Geraldo Azevedo']",Zé Ramalho+Táxi Lunar (feat. Geraldo Azevedo),"['violao', 'bossa_nova', 'samba', 'brazilian_rock', 'mpb']",8
16732,0KcfaHsiaCoSO6U0qXjje2,Kriptonia,45,295707,0,['Zé Ramalho'],['7JoWcJHDOG58JYTe6d400S'],1997,0.676,0.521,2,-8.321,1,0.0329,0.229,4.33e-05,0.572,0.183,133.725,4,['Zé Ramalho'],[],['Zé Ramalho'],Zé Ramalho+Kriptonia,"['brazilian_rock', 'mpb']",9
16754,0y99KbkLTzATjdJdp53WZB,Canção Agalopada,47,255240,0,['Zé Ramalho'],['7JoWcJHDOG58JYTe6d400S'],1997,0.544,0.514,9,-10.199,0,0.0407,0.506,0.000702,0.693,0.368,175.746,4,['Zé Ramalho'],[],['Zé Ramalho'],Zé Ramalho+Canção Agalopada,"['brazilian_rock', 'mpb']",9
16818,6ItZuqcTniqKVEwENXoDBP,A Voz do Morro,47,123760,0,['Zé Keti'],['2bmDvPwz8Fu9LQ8aMTFvMr'],2003,0.517,0.646,9,-10.736,1,0.092,0.714,1.94e-06,0.132,0.955,111.744,4,['Zé Keti'],[],['Zé Keti'],Zé Keti+A Voz do Morro,"['bossa_nova', 'pagode', 'velha_guarda', 'samba']",9
16946,6KqN8cAUlCTELB9IAQzfob,Капканы,33,208222,0,['Zveri'],['0ZTNvi1hBP0RCMVjTJEriJ'],2003,0.712,0.748,7,-6.264,1,0.0388,0.0477,0.0,0.329,0.763,122.115,4,['Zveri'],[],['Zveri'],Zveri+Капканы,"['russian_punk', 'russian_pop', 'russian_rock']",6
17092,0PDyRFU1ma0nGsoskRircU,Iruben Me,27,349667,0,['Zucchero'],['2KftmGt9sk1yLjsAoloC3M'],1989,0.437,0.16,7,-17.921,1,0.0342,0.504,0.0199,0.327,0.0594,139.897,4,['Zucchero'],[],['Zucchero'],Zucchero+Iruben Me,"['classic_italian_pop', 'italian_adult_pop', 'italian_pop_rock']",5
17200,07OBZERYeI2DndhZw2S8lc,Vía Láctea - Live,53,222540,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2011,0.485,0.661,7,-6.642,1,0.0303,0.157,0.0,0.799,0.337,80.853,4,['Zoé'],[],['Zoé'],Zoé+Vía Láctea - Live,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",10
17202,1Fx0X23dn7zHLlEGM067E0,Veneno - Live,53,254133,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2011,0.503,0.902,9,-4.668,0,0.0364,0.00115,0.022,0.551,0.422,139.061,4,['Zoé'],[],['Zoé'],Zoé+Veneno - Live,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",10
17206,025ocYl9BtoWxIBP9uxrZ2,Sombras - Live,55,252262,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2011,0.505,0.561,0,-10.0,1,0.0462,0.367,0.00276,0.974,0.0555,146.942,4,['Zoé'],[],['Zoé'],Zoé+Sombras - Live,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",11
17210,5WsHtvVnbfY17VNF93rQ7w,Poli,60,200608,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2008,0.542,0.702,7,-8.605,1,0.0533,0.659,0.0281,0.313,0.343,91.354,4,['Zoé'],[],['Zoé'],Zoé+Poli,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",12
17212,0nIOOogppTxi0TAS2EZ9hw,Paula - Live,56,252480,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2011,0.289,0.458,7,-9.44,1,0.032,0.675,1.59e-05,0.715,0.0762,150.611,4,['Zoé'],[],['Zoé'],Zoé+Paula - Live,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",11
17221,1L8TwjgQ8kgvFJbpp2ODiO,Miel,49,318560,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2005,0.703,0.551,9,-10.35,1,0.0323,0.275,0.0467,0.0716,0.298,101.944,4,['Zoé'],[],['Zoé'],Zoé+Miel,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",9
17223,3MqNcX1bfvExPBUCRuPc1Z,Luna,45,227753,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2008,0.406,0.673,0,-5.891,1,0.027,0.217,0.672,0.277,0.0853,90.341,3,['Zoé'],[],['Zoé'],Zoé+Luna,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",9
17225,1nULBrlzWatdcjA2ZctIMv,Labios Rotos - Live,71,243040,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2011,0.579,0.758,11,-7.08,1,0.0281,0.0731,0.00292,0.708,0.288,109.054,4,['Zoé'],[],['Zoé'],Zoé+Labios Rotos - Live,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",14
17232,0txzKMVwjig6MFiSn6TetQ,Deja Te Conecto,53,329573,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2001,0.661,0.718,11,-5.37,1,0.0262,0.0366,4.4e-06,0.127,0.625,107.994,4,['Zoé'],[],['Zoé'],Zoé+Deja Te Conecto,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",10
17234,0qy3tNhBzyxKxcOqCczcVX,Dead,53,286573,0,['Zoé'],['6IdtcAwaNVAggwd6sCKgTI'],2006,0.634,0.779,6,-6.639,0,0.0325,0.00449,0.0327,0.0928,0.533,121.977,4,['Zoé'],[],['Zoé'],Zoé+Dead,"['morelos_indie', 'mexican_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",10
17290,0nuflvIhaGbRm51uMcneJ6,Eskize mwen,23,333533,0,['Zouk Machine'],['7g4xlENR9dJm09i7ADhi21'],1989,0.812,0.688,0,-12.717,1,0.0427,0.481,8.24e-06,0.3,0.895,106.466,4,['Zouk Machine'],[],['Zouk Machine'],Zouk Machine+Eskize mwen,"['musique_guadeloupe', 'zouk']",4
17323,7DMU42WuSuC4nPspSJwW8v,Scared of Yourself,36,221973,0,['Zornik'],['05khYC2X2kbHqWqD7aYB3c'],2004,0.481,0.629,9,-6.762,0,0.0325,0.209,0.0137,0.0612,0.701,180.0,4,['Zornik'],[],['Zornik'],Zornik+Scared of Yourself,['belgian_rock'],7
17424,07N9WkdR31KU6L2Lp61FDu,El Siete,35,267933,0,['Zona Roja'],['2zXofGxFg93OZHBFAiweAI'],1992,0.894,0.666,5,-12.066,1,0.0389,0.515,0.00878,0.165,0.966,120.0,4,['Zona Roja'],[],['Zona Roja'],Zona Roja+El Siete,['merengue'],7
17826,3DpdacsvwOqwWTPLhMLfRE,The Saturns Light,11,228307,0,['Zodiaks'],['1od8B42klc1J4JrIXqzdfB'],1981,0.463,0.441,4,-10.966,0,0.0406,0.0314,0.461,0.183,0.168,128.374,4,['Zodiaks'],[],['Zodiaks'],Zodiaks+The Saturns Light,"['soviet_synthpop', 'latvian_pop']",2
18146,0UYQFonYbcBNBxeFmtc1Wo,Viva,49,223424,0,['Zimbra'],['11xX6bMCvpstEFOyx8lxYg'],2013,0.494,0.572,4,-5.395,1,0.0339,0.214,0.0,0.0646,0.334,132.809,4,['Zimbra'],[],['Zimbra'],Zimbra+Viva,"['brazilian_rock', 'pop_rock_brasileiro', 'nova_mpb']",9
18209,07QZEz7d4OS6vmS1iiwJCc,Tomorrow People,52,218440,0,['Ziggy Marley & The Melody Makers'],['3Z2jmNAP2UaGa8lPpi54wD'],1988,0.714,0.561,10,-12.986,1,0.0421,0.221,0.0,0.116,0.647,96.12,4,['Ziggy Marley & The Melody Makers'],[],['Ziggy Marley & The Melody Makers'],Ziggy Marley & The Melody Makers+Tomorrow People,"['roots_reggae', 'reggae']",10
18213,0tmRDuVrRgL5PfAxcLBRPy,Give A Little Love,31,242693,0,['Ziggy Marley & The Melody Makers'],['3Z2jmNAP2UaGa8lPpi54wD'],1986,0.702,0.842,9,-11.66,1,0.054,0.708,4.75e-06,0.0506,0.97,89.222,4,['Ziggy Marley & The Melody Makers'],[],['Ziggy Marley & The Melody Makers'],Ziggy Marley & The Melody Makers+Give A Little Love,"['roots_reggae', 'reggae']",6
18228,0wqjdq7nZUVdNOEdyu8xb7,Need To Tell You This,42,252933,0,['Ziggi Recado'],['0tvYfnkHhiQcVsR69cfAW8'],2008,0.636,0.694,11,-6.517,0,0.318,0.0796,0.0,0.183,0.82,79.779,4,['Ziggi Recado'],[],['Ziggi Recado'],Ziggi Recado+Need To Tell You This,['modern_reggae'],8
18528,38ruI30eZ3yE5RKCNVC3eX,Vivendo por Viver,44,285000,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1996,0.584,0.437,9,-9.391,1,0.0254,0.361,0.0,0.186,0.506,99.808,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Vivendo por Viver,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",8
18532,2IRH3fWqpMBQ6EOinf9VFD,Tudo de Novo,30,290667,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1995,0.695,0.485,11,-11.118,1,0.0244,0.256,6.79e-06,0.299,0.557,108.038,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Tudo de Novo,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",6
18535,1W7kVh5JdpMzxXAr3moPV5,Toma Juízo,44,227467,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1997,0.5,0.499,9,-5.386,1,0.0247,0.576,0.0,0.0827,0.463,90.289,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Toma Juízo,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",8
18538,5BrqnO5jyO0r3uWpcN008F,Te Amar Assim,41,232133,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1994,0.58,0.362,9,-11.332,1,0.0295,0.505,4.86e-06,0.0921,0.262,136.179,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Te Amar Assim,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",8
18543,33GMvC02alH55hQpNE1mGS,Sintonizo o Coração,35,197000,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1994,0.598,0.488,4,-9.817,1,0.0287,0.249,0.0,0.282,0.267,106.093,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Sintonizo o Coração,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",7
18551,31n5Zd8C2hkyMdBLpdwRaQ,Sem Medo de Ser Feliz,35,273267,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],2004,0.679,0.586,6,-7.091,1,0.0242,0.0883,0.0,0.306,0.567,113.262,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Sem Medo de Ser Feliz,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",7
18553,4LoRLcFkgXbK0tVI0TSLhS,Saudade,38,205173,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1999,0.657,0.523,9,-6.392,1,0.0245,0.466,0.0,0.0896,0.396,107.85,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Saudade,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",7
18583,5r5WHB8kymsqpMKraHowb6,Olhos de Lua,39,241267,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1993,0.649,0.41,5,-13.702,1,0.0252,0.469,0.0,0.143,0.698,104.917,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Olhos de Lua,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",7
18603,0u59seilVVIiqnrxZiQPCK,Me Leva Pra Casa,51,225133,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1992,0.631,0.548,9,-11.849,1,0.0269,0.0865,0.0,0.151,0.877,114.822,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Me Leva Pra Casa,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",10
18605,1EWbmN4sPma4fNtse6kEIJ,Madrugada em Meu Olhar,42,224373,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1994,0.683,0.501,0,-9.21,1,0.0243,0.499,0.0,0.162,0.331,107.789,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Madrugada em Meu Olhar,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",8
18642,4PW7Nj2Fb7XYqXtEURpngx,Depois Que Você Matar Meu Coração,44,248667,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1994,0.692,0.646,9,-8.115,1,0.026,0.25,0.0,0.399,0.678,109.61,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Depois Que Você Matar Meu Coração,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",8
18644,0xbDX8pNfDw9ygRVcSshRo,Coração na Contra-Mão,46,215000,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1992,0.378,0.475,7,-9.922,1,0.0276,0.025,0.0,0.0886,0.573,188.112,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Coração na Contra-Mão,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",9
18649,1V4w1r581guHl3PiXMXKtX,Como um Anjo,45,215400,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1994,0.639,0.752,7,-7.688,1,0.0319,0.27,0.0,0.315,0.738,123.863,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Como um Anjo,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",9
18663,4DE7dS1BUsMAfq8G4Tbx0A,Amor Selvagem,41,261493,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1999,0.474,0.52,6,-6.502,1,0.0268,0.313,0.0,0.108,0.245,76.968,4,['Zezé Di Camargo & Luciano'],[],['Zezé Di Camargo & Luciano'],Zezé Di Camargo & Luciano+Amor Selvagem,"['sertanejo_universitario', 'sertanejo', 'sertanejo_pop']",8
18795,0dTAoGEUWv9dUXzRlVmSgN,Civilization's Dying,41,118227,0,['Zero Boys'],['3tasoNLQ6d3uNBGrC1LEOD'],1981,0.469,0.995,11,-1.852,0,0.13,0.00102,0.667,0.351,0.458,101.104,4,['Zero Boys'],[],['Zero Boys'],Zero Boys+Civilization's Dying,"['garage_punk', 'thrash_core', 'hardcore_punk', 'punk']",8
18826,0HTyWmZkeC8nlGsPhmYt3I,Solo quiero bailar,49,184333,0,['Zenttric'],['20jf9i6PaxxocCOIuJivGJ'],2009,0.659,0.891,7,-3.143,0,0.0259,0.128,0.0,0.0999,0.583,138.989,4,['Zenttric'],[],['Zenttric'],Zenttric+Solo quiero bailar,['spanish_rock'],9
18949,3Zvo4oKr1SRCIgfmHAuQlA,Хочешь?,55,198000,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2000,0.489,0.556,2,-5.328,0,0.0267,0.000966,0.00102,0.115,0.119,133.778,4,['Zemfira'],[],['Zemfira'],Zemfira+Хочешь?,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",11
18959,6gMKBgWDe6bkO6iSimuUC8,Самолет,35,147280,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2005,0.551,0.167,7,-12.383,0,0.0359,0.967,0.0,0.159,0.163,133.176,4,['Zemfira'],[],['Zemfira'],Zemfira+Самолет,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",7
18961,5nX3RVDfGZTlYDkPFMpYY6,Румба,35,190333,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],1999,0.67,0.529,2,-11.949,0,0.0446,0.0279,1.07e-06,0.32,0.629,169.74,4,['Zemfira'],[],['Zemfira'],Zemfira+Румба,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",7
18962,3EwWB7HxAIFVloXDApQ8kL,Ромашки,53,207000,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],1999,0.651,0.772,9,-7.594,0,0.0307,0.00313,9.54e-05,0.308,0.773,144.724,4,['Zemfira'],[],['Zemfira'],Zemfira+Ромашки,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",10
18966,5CJ96HqjUZmvkeu688sO40,Прогулка,48,254973,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2005,0.643,0.893,7,-6.745,0,0.0562,0.034,0.0,0.271,0.393,124.997,4,['Zemfira'],[],['Zemfira'],Zemfira+Прогулка,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",9
18969,5dFRqtSJCm2z9V8IC2SHFm,Повесица,33,228360,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2005,0.621,0.718,9,-4.564,1,0.0297,0.0321,0.0,0.159,0.71,125.923,4,['Zemfira'],[],['Zemfira'],Zemfira+Повесица,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",6
18971,7narruKss8VBlcnZymes9B,П. М. М. Л.,50,217173,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2000,0.497,0.723,9,-8.388,0,0.03,0.00172,0.0531,0.496,0.582,142.695,4,['Zemfira'],[],['Zemfira'],Zemfira+П. М. М. Л.,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",10
18977,7imUc8qm31AUkfI8mD3AqF,Мы разбиваемся,43,202053,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2007,0.514,0.229,3,-9.317,1,0.0275,0.893,0.0,0.137,0.163,134.126,4,['Zemfira'],[],['Zemfira'],Zemfira+Мы разбиваемся,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",8
18978,79YiuWpSkIbmOgogBNtAf2,Мечтой,25,173969,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2002,0.749,0.686,0,-8.555,0,0.0399,0.488,0.000186,0.108,0.742,139.997,4,['Zemfira'],[],['Zemfira'],Zemfira+Мечтой,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",5
18979,1oDVNEAJ8gV0kdNLV8BzD2,Мачо,40,260293,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2002,0.671,0.729,7,-6.988,1,0.027,0.213,0.00443,0.105,0.316,110.016,4,['Zemfira'],[],['Zemfira'],Zemfira+Мачо,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",8
18980,3sIICSJZtE4Y5g1ukZhkkR,Мальчик,29,226933,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2007,0.422,0.42,5,-7.825,1,0.0807,0.55,2.47e-05,0.359,0.375,198.539,3,['Zemfira'],[],['Zemfira'],Zemfira+Мальчик,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",5
18982,02hoDN43nlJ4ScCsPIc2KM,Маечки,40,193000,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],1999,0.677,0.589,0,-9.97,1,0.0272,0.00477,3.65e-06,0.164,0.824,135.667,4,['Zemfira'],[],['Zemfira'],Zemfira+Маечки,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",8
18988,4m81JBEYBpyKTaUsJdDMr9,Искала,59,214000,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2000,0.655,0.625,9,-7.642,0,0.0257,0.0161,1.9e-06,0.165,0.527,95.029,4,['Zemfira'],[],['Zemfira'],Zemfira+Искала,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",11
18992,3zBJT3CgxgXY1Leds3p2QM,Жить в твоей голове,48,324720,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2013,0.454,0.117,1,-18.055,0,0.0405,0.847,0.00271,0.11,0.126,146.413,3,['Zemfira'],[],['Zemfira'],Zemfira+Жить в твоей голове,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",9
18996,12IeA9vdbcPPDQY5oX6Qgb,Город,37,193800,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2000,0.639,0.811,0,-7.878,0,0.0273,0.00214,1.56e-05,0.358,0.781,144.789,4,['Zemfira'],[],['Zemfira'],Zemfira+Город,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",7
18997,0USnsySzJpMuNbrjHpZXSI,Главное,37,215520,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2002,0.678,0.523,0,-7.545,1,0.0333,0.104,2.28e-05,0.23,0.262,116.056,4,['Zemfira'],[],['Zemfira'],Zemfira+Главное,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",7
18999,5yuRf2BubvHD5zffI30pqg,Блюз,38,208573,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2005,0.633,0.23,5,-8.538,0,0.0396,0.939,0.000155,0.125,0.0422,130.035,4,['Zemfira'],[],['Zemfira'],Zemfira+Блюз,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",7
19001,0Dkrpy1igf5ufo4hHgTkcz,Ариведерчи,49,166000,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],1999,0.638,0.61,0,-10.224,1,0.042,0.00154,0.0,0.176,0.399,140.699,4,['Zemfira'],[],['Zemfira'],Zemfira+Ариведерчи,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",9
19003,54daSa3g1eYbhAcyzLSMMp,Австралия,32,140493,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2010,0.506,0.414,7,-12.185,0,0.0462,0.683,0.000494,0.0798,0.138,159.678,4,['Zemfira'],[],['Zemfira'],Zemfira+Австралия,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",6
19004,1U5evklCGzmu3CdtksdcHs,Zero,31,166987,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2000,0.769,0.501,9,-8.214,0,0.028,0.295,0.077,0.285,0.87,110.496,4,['Zemfira'],[],['Zemfira'],Zemfira+Zero,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",6
19005,4lEPejhLcyamv4LvjXNKNk,Webgirl,35,253387,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2002,0.646,0.613,9,-7.93,0,0.0254,0.128,0.0,0.066,0.222,135.837,4,['Zemfira'],[],['Zemfira'],Zemfira+Webgirl,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",7
19007,7EZi31p6iKMgvdkjbkiyil,Cнег начнется,31,264973,0,['Zemfira'],['6oO3QiWdVj5FZQwbdRtsRh'],2007,0.612,0.837,3,-5.993,1,0.03,0.0131,0.124,0.139,0.619,89.98,4,['Zemfira'],[],['Zemfira'],Zemfira+Cнег начнется,"['classic_russian_rock', 'tatar_pop', 'russian_rock']",6
19014,7fBRH08A6Fu47GMyFamyoO,Seven Nation Army,56,172920,0,['Zella Day'],['100sLnojEpcadRx4edEBA6'],2012,0.69,0.283,2,-7.309,1,0.0294,0.891,0.000386,0.111,0.35,104.348,4,['Zella Day'],[],['Zella Day'],Zella Day+Seven Nation Army,"['pop', 'gauze_pop', 'electropop', 'alt_z', 'indie_poptimism']",11
19220,1FET4nA0Kf2ln9D5U0j4Ch,Dilek Çeşmesi,13,360427,0,['Zeki Müren'],['0ZZDIo31D35xGrXYTodWrL'],1990,0.513,0.479,0,-14.166,1,0.0546,0.624,1.64e-05,0.101,0.538,104.526,4,['Zeki Müren'],[],['Zeki Müren'],Zeki Müren+Dilek Çeşmesi,"['turkish_folk', 'turkish_jazz']",2
19244,7zfR4YnengSvkTV1lDjXlq,Bir Muhabbet Kuşu,15,200427,0,['Zeki Müren'],['0ZZDIo31D35xGrXYTodWrL'],1951,0.371,0.44,4,-9.225,0,0.0362,0.918,0.000154,0.563,0.361,120.908,3,['Zeki Müren'],[],['Zeki Müren'],Zeki Müren+Bir Muhabbet Kuşu,"['turkish_folk', 'turkish_jazz']",3
19524,3QV6tiuXuf1ELeh963sbD1,"Meu Amor, Meu Bem, Me Ame",34,229307,0,['Zeca Baleiro'],['7LunbFWIm3RPQpywjOSSd8'],1999,0.72,0.723,10,-9.479,1,0.0676,0.454,0.00496,0.354,0.463,92.655,4,['Zeca Baleiro'],[],['Zeca Baleiro'],"Zeca Baleiro+Meu Amor, Meu Bem, Me Ame","['brazilian_rock', 'mpb', 'musica_maranhense']",6
19526,03eJrJinZp8ofxM3nQQs9F,Lenha,47,249707,0,['Zeca Baleiro'],['7LunbFWIm3RPQpywjOSSd8'],2013,0.526,0.673,0,-7.889,1,0.0358,0.33,2.66e-05,0.0937,0.333,81.063,4,['Zeca Baleiro'],[],['Zeca Baleiro'],Zeca Baleiro+Lenha,"['brazilian_rock', 'mpb', 'musica_maranhense']",9
